t,P,Marginal
-9.249849969993999,1.6119441613369512e-97,8.898665521775969e-21
-9.243848769753951,2.0818022249066273e-97,9.427541983525182e-21
-9.237847569513903,2.6882129041434496e-97,9.987477051631348e-21
-9.231846369273855,3.470743936028856e-97,1.0580272200456297e-20
-9.225845169033807,4.4803939808160276e-97,1.1207832061253063e-20
-9.219843968793759,5.782885011687852e-97,1.1872170251001862e-20
-9.213842768553711,7.462900117769099e-97,1.2575415526071302e-20
-9.207841568313663,9.62953736762499e-97,1.3319818278547183e-20
-9.201840368073615,1.242332762117967e-96,1.4107757394036632e-20
-9.195839167833567,1.6025263394455387e-96,1.494174749077218e-20
-9.189837967593519,2.0668413306411497e-96,1.58244465609113e-20
-9.18383676735347,2.665286026537083e-96,1.675866403605485e-20
-9.177835567113423,3.436491163778943e-96,1.774736930019568e-20
-9.171834366873375,4.430179933315629e-96,1.8793700674559502e-20
-9.165833166633327,5.710343389402656e-96,1.9900974900117418e-20
-9.159831966393279,7.359322091106187e-96,2.107269714493644e-20
-9.15383076615323,9.483051808978648e-96,2.2312571564994886e-20
-9.147829565913183,1.221780425777362e-95,2.362451244862728e-20
-9.141828365673135,1.5738847620452333e-95,2.50126559763824e-20
-9.135827165433087,2.027157193683878e-95,2.6481372629782654e-20
-9.129825965193039,2.6105778706895265e-95,2.8035280284267627e-20
-9.12382476495299,3.361403186428354e-95,2.967925802349358e-20
-9.117823564712943,4.3275220853508875e-95,3.141846071414958e-20
-9.111822364472895,5.5704811568793524e-95,3.325833438254412e-20
-9.105821164232847,7.169367745181168e-95,3.5204632436419804e-20
-9.099819963992799,9.225793678352534e-95,3.7263432777772686e-20
-9.09381876375275,1.1870290601344682e-94,3.9441155854894226e-20
-9.087817563512703,1.527051549083601e-94,4.174458370442271e-20
-9.081816363272655,1.9641777118320537e-94,4.418088003689504e-20
-9.075815163032606,2.5260537893377733e-94,4.675761142213511e-20
-9.069813962792558,3.248172946619039e-94,4.948276963380937e-20
-9.06381276255251,4.176095595502199e-94,5.236479521563122e-20
-9.057811562312462,5.368296008506503e-94,5.541260233501133e-20
-9.051810362072414,6.899811328163578e-94,5.863560499343967e-20
-9.045809161832366,8.866918437419609e-94,6.204374466655559e-20
-9.039807961592318,1.139312730979912e-93,6.564751945072421e-20
-9.03380676135227,1.4636860243769994e-93,6.945801479700042e-20
-9.027805561112222,1.8801289711577423e-93,7.348693591763578e-20
-9.021804360872174,2.414693968737474e-93,7.77466419547805e-20
-9.015803160632126,3.1007824269171597e-93,8.225018200576256e-20
-9.009801960392078,3.981211339822256e-93,8.701133310430141e-20
-9.00380076015203,5.110859156251685e-93,9.204464026224711e-20
-8.997799559911982,6.560052821366741e-93,9.736545868194053e-20
-8.991798359671934,8.418902950117424e-93,1.0298999825507931e-19
-8.985797159431886,1.0802851698320259e-92,1.0893537047006346e-19
-8.979795959191838,1.3859771485090757e-92,1.1521963785619745e-19
-8.97379475895179,1.7779046710167103e-92,1.2186186609986014e-19
-8.967793558711742,2.2803190639563306e-92,1.2888217897483465e-19
-8.961792358471694,2.924270289392296e-92,1.3630181623643715e-19
-8.955791158231646,3.7495068636140286e-92,1.441431946369126e-19
-8.949789957991598,4.806905031075309e-92,1.5242997222779837e-19
-8.94378875775155,6.161574154346183e-92,1.6118711612361228e-19
-8.937787557511502,7.896825956510753e-92,1.704409739103215e-19
-8.931786357271454,1.0119247149553103e-91,1.8021934889161637e-19
-8.925785157031406,1.2965181186516685e-91,1.9055157937607003e-19
-8.919783956791358,1.6609009317885423e-91,2.0146862221883874e-19
-8.91378275655131,2.1273728821661862e-91,2.130031408426708e-19
-8.907781556311262,2.724446359049204e-91,2.2518959797467413e-19
-8.901780356071214,3.4885717320758403e-91,2.38064353347573e-19
-8.895779155831166,4.466340270049811e-91,2.516657666270883e-19
-8.889777955591118,5.717296440239109e-91,2.6603430584064205e-19
-8.88377675535107,7.317527611513058e-91,2.812126615968403e-19
-8.877775555111022,9.364245362184839e-91,2.972458674001713e-19
-8.871774354870974,1.1981631420103431e-90,3.141814263810972e-19
-8.865773154630926,1.532829619177433e-90,3.320694447782636e-19
-8.859771954390878,1.9606793262188984e-90,3.5096277252693097e-19
-8.85377075415083,2.5075754755234373e-90,3.709171513260011e-19
-8.847769553910782,3.2065367141885758e-90,3.9199137057519973e-19
-8.841768353670734,4.099710400505727e-90,4.142474315941421e-19
-8.835767153430686,5.240888290262383e-90,4.377507205561901e-19
-8.829765953190638,6.6987132414661645e-90,4.625701905922644e-19
-8.82376475295059,8.560766127410825e-90,4.88778553543154e-19
-8.817763552710542,1.0938773774244538e-89,5.164524818634232e-19
-8.811762352470494,1.397524440636984e-89,5.456728212058137e-19
-8.805761152230446,1.7851920597047655e-89,5.765248142421343e-19
-8.799759951990398,2.2800545916595357e-89,6.090983363050925e-19
-8.79375875175035,2.9116576485621042e-89,6.434881434654113e-19
-8.787757551510301,3.717664027091395e-89,6.797941336899722e-19
-8.781756351270253,4.7460765103228416e-89,7.181216217596875e-19
-8.775755151030205,6.058067361125828e-89,7.585816286604349e-19
-8.769753950790157,7.731579549786576e-89,8.012911861967407e-19
-8.76375275055011,9.865909506463385e-89,8.463736576160771e-19
-8.757751550310061,1.258753802883093e-88,8.939590750717264e-19
-8.751750350070013,1.6057548163117334e-88,9.441844947942578e-19
-8.745749149829965,2.0481060542980027e-88,9.97194370885852e-19
-8.739747949589917,2.6119233053298676e-88,1.053140948698109e-18
-8.73374674934987,3.33045194267227e-88,1.1121846788026831e-18
-8.727745549109823,4.246006890006955e-88,1.1744946526152087e-18
-8.721744348869773,5.4124387029137e-88,1.2402490607868036e-18
-8.715743148629727,6.898267971191337e-88,1.3096356755332466e-18
-8.709741948389677,8.790668554463948e-88,1.3828523581322881e-18
-8.703740748149631,1.120052875518638e-87,1.4601075928797055e-18
-8.697739547909581,1.4268881160735616e-87,1.541621048862294e-18
-8.691738347669535,1.8175070034710364e-87,1.6276241709716882e-18
-8.685737147429485,2.314712422084614e-87,1.7183608016575315e-18
-8.679735947189439,2.947492912953591e-87,1.8140878349908147e-18
-8.673734746949389,3.7526950582900563e-87,1.915075904690428e-18
-8.667733546709343,4.777146505575797e-87,2.021610107845553e-18
-8.661732346469293,6.0803506503368195e-87,2.133990766157087e-18
-8.655731146229247,7.7379063856695495e-87,2.2525342266088832e-18
-8.649729945989197,9.845847354356417e-87,2.377573703579326e-18
-8.64372874574915,1.2526147101925845e-86,2.509460164500139e-18
-8.637727545509101,1.5933702330763607e-86,2.6485632612791634e-18
-8.631726345269055,2.026518976910957e-86,2.7952723098098478e-18
-8.625725145029007,2.577029763917807e-86,2.9499973200110986e-18
-8.619723944788959,3.276596620718677e-86,3.1131700789580977e-18
-8.61372274454891,4.1654440847684026e-86,3.2852452897964795e-18
-8.607721544308863,5.2946154836108944e-86,3.466701769263523e-18
-8.601720344068815,6.728872955234022e-86,3.658043706781737e-18
-8.595719143828767,8.550372191285532e-86,3.859801988237233e-18
-8.589717943588719,1.086331815730526e-85,4.0725355877098735e-18
-8.58371674334867,1.3799862765611916e-85,4.296833030584212e-18
-8.577715543108622,1.7527574665662638e-85,4.5333139316402696e-18
-8.571714342868574,2.225889878524466e-85,4.782630611901336e-18
-8.565713142628526,2.826313381609489e-85,5.045469798202934e-18
-8.559711942388478,3.588159556424537e-85,5.322554409642997e-18
-8.55371074214843,4.5546810645763406e-85,5.614645435278799e-18
-8.547709541908382,5.78068080781748e-85,5.922543907651557e-18
-8.541708341668334,7.335585810488454e-85,6.2470929769455054e-18
-8.535707141428286,9.307336349559729e-85,6.589180090824972e-18
-8.529705941188238,1.1807305801661798e-84,6.949739285241204e-18
-8.52370474094819,1.4976523426104404e-84,7.329753591760892e-18
-8.517703540708142,1.8993543946410644e-84,7.730257567241021e-18
-8.511702340468094,2.4084398225352056e-84,8.152339951960645e-18
-8.505701140228046,3.0535173459862787e-84,8.597146462619692e-18
-8.499699939987998,3.8707915341029797e-84,9.065882726929089e-18
-8.49369873974795,4.906072632929698e-84,9.559817366845509e-18
-8.487697539507902,6.217316341242524e-84,1.0080285237849063e-17
-8.481696339267854,7.8778327822877625e-84,1.0628690832023702e-17
-8.475695139027806,9.980340378517744e-84,1.1206511853078873e-17
-8.469693938787758,1.264208630805091e-83,1.1815302971847957e-17
-8.46369273854771,1.6011313178408024e-83,1.2456699771214857e-17
-8.457691538307662,2.0275424608459787e-83,1.3132422889855942e-17
-8.451690338067614,2.5671294482716694e-83,1.3844282374641115e-17
-8.445689137827566,3.2498280666019343e-83,1.459418225201611e-17
-8.439687937587518,4.113465014914495e-83,1.53841253291893e-17
-8.43368673734747,5.205830674778874e-83,1.6216218236471292e-17
-8.427685537107422,6.587294442541598e-83,1.7092676722665492e-17
-8.421684336867374,8.334104141511347e-83,1.8015831215984022e-17
-8.415683136627326,1.0542547812218421e-82,1.898813266356669e-17
-8.409681936387278,1.3334202484571558e-82,2.0012158663312812e-17
-8.40368073614723,1.6862552824083834e-82,2.1090619902397698e-17
-8.397679535907182,2.13213359049397e-82,2.2226366917538838e-17
-8.391678335667134,2.695506067875231e-82,2.3422397192803025e-17
-8.385677135427086,3.407226685944743e-82,2.4681862611505953e-17
-8.379675935187038,4.306223406357654e-82,2.6008077279552158e-17
-8.37367473494699,5.441603583489663e-82,2.7404525738396966e-17
-8.367673534706942,6.875306431859023e-82,2.8874871586685187e-17
-8.361672334466894,8.685444198673385e-82,3.042296653053549e-17
-8.355671134226846,1.097051022130113e-81,3.2052859883396505e-17
-8.349669933986798,1.3854677981120062e-81,3.376880853740282e-17
-8.34366873374675,1.7494472994090066e-81,3.5575287429208166e-17
-8.337667533506702,2.2087171923436525e-81,3.7477000524371287e-17
-8.331666333266654,2.7881374449594537e-81,3.9478892345519814e-17
-8.325665133026606,3.519030794079192e-81,4.158616007072097e-17
-8.319663932786558,4.440856879820852e-81,4.380426622974749e-17
-8.31366273254651,5.603318498343019e-81,4.613895202724604e-17
-8.307661532306462,7.069011105526528e-81,4.8596251323195174e-17
-8.301660332066414,8.916755181319869e-81,5.1182505302484535e-17
-8.295659131826365,1.1245786811700217e-80,5.39043778669584e-17
-8.289657931586317,1.418102671182901e-80,5.676887178484885e-17
-8.28365673134627,1.7879704217797888e-80,5.978334563417908e-17
-8.277655531106221,2.25396834200348e-80,6.295553157844985e-17
-8.271654330866173,2.8409927238557623e-80,6.629355401473459e-17
-8.265653130626125,3.580364640857022e-80,6.980594913620529e-17
-8.259651930386077,4.511481976605168e-80,7.350168545309585e-17
-8.25365073014603,5.683894705046112e-80,7.739018531818529e-17
-8.247649529905981,7.159911463332134e-80,8.1481347505056e-17
-8.241648329665933,9.01787293528982e-80,8.578557088965368e-17
-8.235647129425885,1.1356262002678713e-79,9.031377928805314e-17
-8.229645929185837,1.429886377996592e-79,9.507744750582067e-17
-8.22364472894579,1.8001242725559172e-79,1.0008862865696431e-16
-8.217643528705741,2.2658871770240028e-79,1.0535998281318407e-16
-8.211642328465693,2.851733326477484e-79,1.1090480704697942e-16
-8.205641128225645,3.588511782997143e-79,1.167370669351474e-16
-8.199639927985597,4.51496802800472e-79,1.2287142959231696e-16
-8.19363872774555,5.679757841958401e-79,1.2932329830741984e-16
-8.187637527505501,7.143972910700639e-79,1.3610884885940206e-16
-8.181636327265453,8.984307706118078e-79,1.4324506759203952e-16
-8.175635127025405,1.1297029862122878e-78,1.5074979133144217e-16
-8.169633926785357,1.4202957149792015e-78,1.5864174923372333e-16
-8.163632726545309,1.7853695302655805e-78,1.6694060665437912e-16
-8.157631526305261,2.243945492181489e-78,1.756670111351762e-16
-8.151630326065213,2.8198845707603263e-78,1.8484264060879426e-16
-8.145629125825165,3.54311463250701e-78,1.9449025392611801e-16
-8.139627925585117,4.451167331611883e-78,2.0463374381593354e-16
-8.133626725345069,5.59110288664231e-78,2.1529819239186524e-16
-8.127625525105021,7.021920271596565e-78,2.2650992932669856e-16
-8.121624324864973,8.81757477987069e-78,2.3829659281978594e-16
-8.115623124624925,1.1070755445302455e-77,2.5068719348903327e-16
-8.109621924384877,1.3897612941283433e-77,2.637121813250295e-16
-8.103620724144829,1.7443676217420437e-77,2.774035158512166e-16
-8.09761952390478,2.189125563154818e-77,2.9179473964062183e-16
-8.091618323664733,2.7468704634191535e-77,3.0692105534659247e-16
-8.085617123424685,3.4462004830529267e-77,3.2281940641220656e-16
-8.079615923184637,4.322925505450171e-77,3.395285616305881e-16
-8.073614722944589,5.421878964178711e-77,3.5708920373625153e-16
-8.06761352270454,6.799183148875263e-77,3.755440222158489e-16
-8.061612322464493,8.52508105888032e-77,3.9493781053531284e-16
-8.055611122224445,1.0687475958046309e-76,4.1531756798939107e-16
-8.049609921984397,1.339635481707605e-76,4.3673260638897666e-16
-8.043608721744349,1.6789315523824855e-76,4.592346618114629e-16
-8.0376075215043,2.1038472230143365e-76,4.82878011649618e-16
-8.031606321264253,2.6359081142146393e-76,5.077195972051956e-16
-8.025605121024205,3.3020313756365607e-76,5.338191520846963e-16
-8.019603920784157,4.135871011410521e-76,5.612393366663938e-16
-8.013602720544108,5.1794976214981304e-76,5.900458789199537e-16
-8.00760152030406,6.485495367564283e-76,6.203077218727331e-16
-8.001600320064012,8.119579397681188e-76,6.520971780301719e-16
-7.995599119823964,1.0163862408420808e-75,6.854900910716013e-16
-7.989597919583916,1.272093071382824e-75,7.205660051573242e-16
-7.983596719343868,1.5918929655928013e-75,7.574083421979924e-16
-7.97759551910382,1.9917907330369426e-75,7.961045874531466e-16
-7.971594318863772,2.4917726775426904e-75,8.367464838423254e-16
-7.965593118623724,3.1167932919038554e-75,8.794302353694144e-16
-7.959591918383676,3.8980055346531957e-75,9.242567200789371e-16
-7.953590718143628,4.874294587688227e-75,9.713317129818043e-16
-7.94758951790358,6.094189665385558e-75,1.0207661194076906e-15
-7.941588317663532,7.618246697249903e-75,1.0726762192617076e-15
-7.935587117423484,9.522017406947192e-75,1.1271839226844526e-15
-7.929585917183436,1.1899748541115523e-74,1.1844170376368567e-15
-7.923584716943388,1.4868990103239108e-74,1.2445095499545696e-15
-7.91758351670334,1.857633508689411e-74,1.3076019164409612e-15
-7.911582316463293,2.3204567446807293e-74,1.3738413715932111e-15
-7.905581116223245,2.8981562462293525e-74,1.4433822485825268e-15
-7.899579915983197,3.619136742137578e-74,1.5163863151369934e-15
-7.893578715743149,4.518799463826246e-74,1.5930231250047582e-15
-7.887577515503101,5.6412588116113275e-74,1.6734703857050347e-15
-7.881576315263053,7.041478576499678e-74,1.7579143433060342e-15
-7.875575115023005,8.787929852718892e-74,1.846550185001659e-15
-7.869573914782957,1.0965897540580676e-73,1.939582460293001e-15
-7.863572714542909,1.3681593084039355e-73,2.037225521616381e-15
-7.857571514302861,1.7067269250786503e-73,2.1397039852968926e-15
-7.851570314062813,2.1287580127773927e-73,2.2472532137452447e-15
-7.845569113822765,2.6547488281227254e-73,2.360119819856218e-15
-7.839567913582717,3.310209395543692e-73,2.478562194609293e-15
-7.833566713342669,4.1268851651050585e-73,2.6028510589160916e-15
-7.827565513102621,5.1442751633295055e-73,2.733270040805235e-15
-7.821564312862573,6.411518307803838e-73,2.8701162790831686e-15
-7.815563112622525,7.989736811398476e-73,3.0137010546594928e-15
-7.809561912382477,9.95494699427975e-73,3.1643504507774865e-15
-7.803560712142429,1.2401674339498946e-72,3.3224060434448785e-15
-7.797559511902381,1.5447442493672286e-72,3.4882256234166152e-15
-7.791558311662333,1.9238346641554247e-72,3.6621839511404885e-15
-7.785557111422285,2.395597214489401e-72,3.8446735461381326e-15
-7.7795559111822365,2.982598184884821e-72,4.036105512358148e-15
-7.7735547109421885,3.712877288959698e-72,4.236910401105133e-15
-7.7675535107021405,4.621269972969556e-72,4.447539113218223e-15
-7.7615523104620925,5.751047888703017e-72,4.6684638422455796e-15
-7.7555511102220445,7.155953782958098e-72,4.900179060437148e-15
-7.749549909981996,8.902725248275589e-72,5.1432025494571524e-15
-7.743548709741948,1.1074224302204946e-71,5.398076477800238e-15
-7.7375475095019,1.3773317633825978e-71,5.665368526981141e-15
-7.731546309261852,1.7127686841528896e-71,5.945673068657356e-15
-7.725545109021804,2.1295790648049952e-71,6.239612394937629e-15
-7.719543908781756,2.64742538481116e-71,6.547838004226402e-15
-7.713542708541708,3.2907023005290426e-71,6.87103194505576e-15
-7.70754150830166,4.089670961269104e-71,7.209908220462048e-15
-7.701540308061612,5.081864120262936e-71,7.565214255574468e-15
-7.695539107821564,6.313826422260588e-71,7.937732431197655e-15
-7.689537907581517,7.843269492910405e-71,8.328281686289722e-15
-7.683536707341469,9.741740292534577e-71,8.73771919236219e-15
-7.677535507101421,1.2097924472203483e-70,9.166942102956727e-15
-7.671534306861373,1.5021735224218533e-70,9.616889381490836e-15
-7.665533106621325,1.8649373636452577e-70,1.008854371090339e-14
-7.659531906381277,2.3149590424477806e-70,1.0582933488678766e-14
-7.653530706141229,2.8731433080385086e-70,1.1101134910980744e-14
-7.647529505901181,3.565382935120294e-70,1.1644274149786478e-14
-7.641528305661133,4.423744051214234e-70,1.2213529627076607e-14
-7.635527105421085,5.48793197905567e-70,1.2810134390310159e-14
-7.629525905181037,6.807103703627942e-70,1.343537859359268e-14
-7.623524704940989,8.442108588126566e-70,1.4090612089133233e-14
-7.617523504700941,1.0468258103446341e-69,1.477724713378081e-14
-7.611522304460893,1.297874894526891e-69,1.5496761215633796e-14
-7.605521104220845,1.6088893030554238e-69,1.625070000592733e-14
-7.599519903980797,1.9941343770786895e-69,1.7040680441623722e-14
-7.593518703740749,2.4712552288236187e-69,1.7868393944359955e-14
-7.587517503500701,3.062074181340801e-69,1.873560978164512e-14
-7.581516303260653,3.7935755764333605e-69,1.9644178576448798e-14
-7.575515103020605,4.699121789974839e-69,2.0596035971580055e-14
-7.569513902780557,5.819954507434262e-69,2.1593206455525823e-14
-7.563512702540509,7.207047895374958e-69,2.2637807356697597e-14
-7.557511502300461,8.923395804225931e-69,2.3732053013326988e-14
-7.551510302060413,1.104683422683255e-68,2.4878259126554183e-14
-7.545509101820365,1.3673523743923672e-68,2.607884730456926e-14
-7.539507901580317,1.6922245629462148e-68,2.733634980599508e-14
-7.533506701340269,2.093970091711598e-68,2.865341449104258e-14
-7.5275055011002205,2.5907045581816965e-68,3.0032809989325435e-14
-7.5215043008601725,3.204794895779429e-68,3.1477431093591345e-14
-7.5155031006201245,3.9638528919325165e-68,3.299030438901305e-14
-7.5095019003800765,4.901959904650867e-68,3.457459412808301e-14
-7.5035007001400285,6.0611763491313435e-68,3.62336083615732e-14
-7.49749949989998,7.493401885478713e-68,3.797080533645575e-14
-7.491498299659932,9.262667437240524e-68,3.97898001721317e-14
-7.485497099419884,1.1447958857371283e-67,4.169437182678549e-14
-7.479495899179836,1.4146695030549081e-67,4.368847036617119e-14
-7.473494698939788,1.7479011436867662e-67,4.577622454764557e-14
-7.46749349869974,2.1593034902601252e-67,4.7961949732791626e-14
-7.461492298459692,2.667137790246752e-67,5.025015614252677e-14
-7.455491098219644,3.293913316242114e-67,5.264555746916182e-14
-7.449489897979596,4.0673713660188605e-67,5.515307986047237e-14
-7.443488697739548,5.021696215256721e-67,5.777787129146297e-14
-7.4374874974995,6.199005140967305e-67,6.052531134014811e-14
-7.431486297259452,7.651181549691482e-67,6.340102138434366e-14
-7.425485097019404,9.442129872975654e-67,6.641087523715805e-14
-7.419483896779356,1.1650548848063245e-66,6.95610102395966e-14
-7.413482696539308,1.4373341837448106e-66,7.285783882944458e-14
-7.40748149629926,1.7729809879984977e-66,7.630806060637715e-14
-7.401480296059212,2.1866806339566173e-66,7.991867491405733e-14
-7.395479095819164,2.6965072710346344e-66,8.36969939608296e-14
-7.389477895579116,3.3247025046980985e-66,8.765065650149438e-14
-7.383476695339068,4.098632169234846e-66,9.178764210356408e-14
-7.37747549509902,5.05196180181402e-66,9.611628602234949e-14
