t,P,Marginal
-8.0,1.0495487812735361e-08,0.00407487142168408
-7.995999199839968,1.062792879345879e-08,0.004089050299239634
-7.991998399679936,1.0761985169638674e-08,0.004103271383788793
-7.987997599519904,1.0897675919953653e-08,0.004117534772615183
-7.983996799359872,1.1035020236931643e-08,0.0041318405631197794
-7.97999599919984,1.1174037529248096e-08,0.004146188852820643
-7.975995199039808,1.1314747424047655e-08,0.004160579739352639
-7.971994398879776,1.1457169769289415e-08,0.004175013320467171
-7.967993598719744,1.1601324636116013e-08,0.004189489694031899
-7.963992798559712,1.1747232321246776e-08,0.004204008958030464
-7.95999199839968,1.1894913349395175e-08,0.004218571210562209
-7.955991198239648,1.2044388475710776e-08,0.004233176549841894
-7.951990398079616,1.2195678688245964e-08,0.004247825074199414
-7.947989597919584,1.2348805210447641e-08,0.004262516882079513
-7.943988797759552,1.2503789503674159e-08,0.004277252072041495
-7.93998799759952,1.2660653269737713e-08,0.004292030742758936
-7.935987197439488,1.2819418453472442e-08,0.004306852993019388
-7.931986397279456,1.2980107245328472e-08,0.004321718921724091
-7.927985597119424,1.3142742083992165e-08,0.004336628627887672
-7.923984796959392,1.3307345659032804e-08,0.004351582210637849
-7.91998399679936,1.347394091357596e-08,0.00436657976921513
-7.915983196639328,1.3642551047003823e-08,0.004381621402972514
-7.911982396479296,1.381319951768272e-08,0.004396707211375183
-7.907981596319264,1.3985910045718075e-08,0.004411837294000197
-7.903980796159232,1.4160706615737112e-08,0.004427011750536189
-7.8999799959992,1.4337613479699495e-08,0.004442230680783052
-7.895979195839168,1.4516655159736239e-08,0.004457494184651624
-7.891978395679136,1.4697856451017091e-08,0.004472802362163382
-7.887977595519104,1.4881242424646712e-08,0.004488155313450119
-7.883976795359072,1.5066838430589867e-08,0.004503553138753627
-7.87997599519904,1.5254670100625953e-08,0.004518995938425378
-7.875975195039008,1.5444763351333098e-08,0.004534483812926201
-7.8719743948789755,1.5637144387102126e-08,0.004550016862825957
-7.8679735947189435,1.5831839703180664e-08,0.004565595188803215
-7.8639727945589115,1.602887608874768e-08,0.004581218891644919
-7.8599719943988795,1.6228280630018723e-08,0.004596888072246062
-7.8559711942388475,1.643008071338215e-08,0.0046126028316093495
-7.8519703940788155,1.663430402856667e-08,0.004628363270844867
-7.8479695939187835,1.6840978571840408e-08,0.004644169491169744
-7.8439687937587514,1.705013264924189e-08,0.004660021593907811
-7.839967993598719,1.7261794879843175e-08,0.004675919680489264
-7.835967193438687,1.747599419904545e-08,0.004691863852450315
-7.831966393278655,1.7692759861907386e-08,0.004707854211432855
-7.827965593118623,1.7912121446506586e-08,0.004723890859184097
-7.823964792958591,1.8134108857334387e-08,0.004739973897556234
-7.819963992798559,1.8358752328724364e-08,0.004756103428506086
-7.815963192638527,1.8586082428314837e-08,0.004772279554094744
-7.811962392478495,1.881613006054568e-08,0.004788502376487216
-7.807961592318463,1.9048926470189756e-08,0.004804771997952068
-7.803960792158431,1.9284503245919334e-08,0.004821088520861068
-7.799959991998399,1.9522892323907752e-08,0.004837452047688817
-7.795959191838367,1.9764125991466677e-08,0.004853862681012392
-7.791958391678335,2.0008236890719325e-08,0.004870320523510973
-7.787957591518303,2.0255258022309903e-08,0.0048868256779654815
-7.783956791358271,2.0505222749149673e-08,0.0049033782472582025
-7.779955991198239,2.0758164800199926e-08,0.004919978334372419
-7.775955191038207,2.1014118274292234e-08,0.0049366260423920295
-7.771954390878175,2.127311764398631e-08,0.00495332147450118
-7.767953590718143,2.1535197759465838e-08,0.004970064733983876
-7.763952790558112,2.180039385247252e-08,0.004986855924223604
-7.75995199039808,2.2068741540279106e-08,0.005003695148702958
-7.755951190238048,2.234027682970082e-08,0.0050205825110032345
-7.751950390078016,2.2615036121146764e-08,0.005037518114804061
-7.747949589917984,2.2893056212710725e-08,0.005054502063882998
-7.743948789757952,2.317437430430217e-08,0.005071534462115147
-7.73994798959792,2.3459028001817647e-08,0.005088615413472765
-7.735947189437888,2.374705532135307e-08,0.005105745022024854
-7.731946389277856,2.4038494693457134e-08,0.005122923391936775
-7.727945589117824,2.4333384967426372e-08,0.005140150627469838
-7.723944788957792,2.4631765415642108e-08,0.005157426832980904
-7.71994398879776,2.4933675737949764e-08,0.00517475211292198
-7.715943188637728,2.5239156066080877e-08,0.005192126571839809
-7.711942388477696,2.554824696811825e-08,0.005209550314375461
-7.707941588317664,2.5860989453004535e-08,0.005227023445263922
-7.703940788157632,2.617742497509478e-08,0.005244546069333681
-7.6999399879976,2.6497595438753203e-08,0.005262118291506312
-7.695939187837568,2.68215432029947e-08,0.005279740216796056
-7.691938387677536,2.7149311086171402e-08,0.005297411950309399
-7.687937587517504,2.7480942370704778e-08,0.005315133597244654
-7.683936787357472,2.781648080786361e-08,0.0053329052628915295
-7.67993598719744,2.815597062258831e-08,0.005350727052630708
-7.675935187037408,2.8499456518361994e-08,0.005368599071933415
-7.671934386877376,2.8846983682128683e-08,0.005386521426360981
-7.667933586717344,2.9198597789259132e-08,0.005404494221564418
-7.663932786557312,2.9554345008564653e-08,0.005422517563283978
-7.65993198639728,2.991427200735937e-08,0.0054405915573487095
-7.655931186237248,3.0278425956571435e-08,0.00545871630967603
-7.651930386077216,3.064685453590343e-08,0.005476891926271271
-7.647929585917184,3.101960593904267e-08,0.005495118513227236
-7.643928785757152,3.139672887892164e-08,0.005513396176723758
-7.63992798559712,3.1778272593029117e-08,0.005531725023027245
-7.635927185437088,3.216428684877238e-08,0.005550105158490229
-7.631926385277056,3.255482194889101e-08,0.005568536689550913
-7.627925585117024,3.294992873692273e-08,0.005587019722732713
-7.6239247849569916,3.3349658602721727e-08,0.005605554364643802
-7.6199239847969595,3.3754063488029894e-08,0.005624140721976647
-7.6159231846369275,3.4163195892101604e-08,0.005642778901507548
-7.6119223844768955,3.457710887738229e-08,0.0056614690100961675
-7.6079215843168635,3.499585607524148e-08,0.005680211154685071
-7.6039207841568315,3.541949169176069e-08,0.005699005442299249
-7.5999199839967995,3.584807051357666e-08,0.005717851980045651
-7.5959191838367675,3.628164791378046e-08,0.005736750875112705
-7.591918383676735,3.6720279857872924e-08,0.005755702234769849
-7.587917583516703,3.716402290977697e-08,0.005774706166367043
-7.583916783356671,3.761293423790719e-08,0.0057937627773342925
-7.579915983196639,3.806707162129741e-08,0.005812872175181167
-7.575915183036607,3.852649345578648e-08,0.005832034467496306
-7.571914382876575,3.8991258760263095e-08,0.005851249761946942
-7.567913582716543,3.946142718296989e-08,0.0058705181662784016
-7.563912782556511,3.9937059007867524e-08,0.005889839788313613
-7.559911982396479,4.041821516105922e-08,0.005909214735952617
-7.555911182236447,4.0904957217276283e-08,0.005928643117172062
-7.551910382076415,4.1397347406425114e-08,0.005948125040024712
-7.547909581916383,4.189544862019632e-08,0.005967660612638938
-7.543908781756351,4.2399324418736434e-08,0.005987249943218219
-7.539907981596319,4.2909039037382753e-08,0.0060068931400406285
-7.535907181436287,4.3424657393461945e-08,0.006026590311458334
-7.531906381276255,4.394624509315285e-08,0.00604634156589708
-7.527905581116223,4.447386843841421e-08,0.006066147011855678
-7.523904780956191,4.5007594433977686e-08,0.0060860067579054855
-7.519903980796159,4.5547490794406944e-08,0.006105920912689893
-7.515903180636127,4.609362595122322e-08,0.006125889584923802
-7.511902380476095,4.6646069060098025e-08,0.006145912883393102
-7.507901580316063,4.720489000811361e-08,0.0061659909169541425
-7.503900780156031,4.7770159421091655e-08,0.006186123794533212
-7.499899979995999,4.834194867099089e-08,0.006206311625126
-7.495899179835967,4.892032988337423e-08,0.006226554517797074
-7.491898379675935,4.9505375944945975e-08,0.0062468525816793356
-7.487897579515903,5.0097160511159734e-08,0.00626720592597349
-7.483896779355871,5.069575801389765e-08,0.006287614659947507
-7.479895979195839,5.130124366922158e-08,0.006308078892936073
-7.475895179035807,5.191369348519683e-08,0.006328598734340056
-7.471894378875775,5.253318426978909e-08,0.006349174293625952
-7.467893578715743,5.315979363883514e-08,0.006369805680325341
-7.463892778555711,5.379360002408809e-08,0.006390493004034335
-7.459891978395679,5.4434682681337654e-08,0.006411236374413023
-7.455891178235647,5.50831216986062e-08,0.006432035901184917
-7.451890378075615,5.5738998004421214e-08,0.006452891694136393
-7.447889577915583,5.640239337616478e-08,0.0064738038631161334
-7.443888777755551,5.7073390448500825e-08,0.006494772518034561
-7.439887977595519,5.775207272188073e-08,0.0065157977688632745
-7.435887177435487,5.8438524571128004e-08,0.006536879725634484
-7.431886377275455,5.913283125410269e-08,0.006558018498440436
-7.427885577115423,5.983507892044622e-08,0.006579214197432848
-7.423884776955391,6.054535462040734e-08,0.0066004669328223265
-7.419883976795359,6.12637463137499e-08,0.006621776814877796
-7.415883176635327,6.199034287874308e-08,0.006643143953925918
-7.411882376475295,6.272523412123488e-08,0.006664568460350508
-7.407881576315263,6.34685107838095e-08,0.006686050444591953
-7.403880776155231,6.42202645550294e-08,0.006707590017146625
-7.399879975995199,6.49805880787626e-08,0.00672918728856629
-7.395879175835167,6.574957496359621e-08,0.006750842369457521
-7.391878375675135,6.652731979233676e-08,0.006772555370481102
-7.387877575515103,6.73139181315979e-08,0.0067943264023514315
-7.383876775355071,6.810946654147664e-08,0.006816155575835925
-7.379875975195039,6.891406258531846e-08,0.0068380430017544154
-7.375875175035007,6.972780483957235e-08,0.0068599887909785474
-7.371874374874975,7.05507929037363e-08,0.006881993054431175
-7.367873574714943,7.13831274103942e-08,0.006904055903085752
-7.363872774554911,7.222491003534473e-08,0.006926177447965721
-7.359871974394879,7.307624350782332e-08,0.006948357800143904
-7.355871174234847,7.393723162081754e-08,0.006970597070741883
-7.351870374074815,7.480797924147712e-08,0.006992895370929387
-7.347869573914783,7.568859232161915e-08,0.007015252811923667
-7.3438687737547514,7.657917790832909e-08,0.007037669504988875
-7.339867973594719,7.74798441546597e-08,0.007060145561435455
-7.335867173434687,7.839070033042562e-08,0.007082681092619486
-7.331866373274655,7.931185683309843e-08,0.0071052762099420765
-7.327865573114623,8.024342519880003e-08,0.0071279310248487234
-7.323864772954591,8.118551811339637e-08,0.007150645648828681
-7.319863972794559,8.21382494236922e-08,0.007173420193414319
-7.315863172634527,8.310173414872754e-08,0.007196254770180492
-7.311862372474495,8.4076088491177e-08,0.007219149490743892
-7.307861572314463,8.506142984885252e-08,0.007242104466762405
-7.303860772154431,8.605787682631058e-08,0.007265119809934467
-7.299859971994399,8.706554924656457e-08,0.0072881956319984145
-7.295859171834367,8.808456816290351e-08,0.007311332044731832
-7.291858371674335,8.911505587081763e-08,0.0073345291599509
-7.287857571514303,9.015713592003196e-08,0.007357787089509741
-7.283856771354271,9.121093312664871e-08,0.007381105945299755
-7.279855971194239,9.22765735853994e-08,0.007404485839248968
-7.275855171034207,9.33541846820076e-08,0.007427926883321359
-7.271854370874175,9.44438951056633e-08,0.007451429189516204
-7.267853570714143,9.554583486160957e-08,0.007474992869867399
-7.263852770554111,9.66601352838429e-08,0.007498618036442797
-7.259851970394079,9.778692904792761e-08,0.007522304801343533
-7.255851170234047,9.892635018392571e-08,0.007546053276703344
-7.251850370074015,1.00078534089443e-07,0.0075698635746879
-7.247849569913983,1.0124361754279226e-07,0.007593735807494118
-7.243848769753951,1.024217387162747e-07,0.007617670087349481
-7.239847969593919,1.0361303718958051e-07,0.007641666526511353
-7.235847169433887,1.048176539633095e-07,0.0076657252372662925
-7.231846369273855,1.060357314726129e-07,0.007689846331929363
-7.227845569113823,1.0726741360095715e-07,0.007714029922843438
-7.223844768953791,1.085128456940109e-07,0.0077382761223785115
-7.219843968793759,1.0977217457365604e-07,0.007762585042930998
-7.215843168633727,1.1104554855212383e-07,0.00778695679692303
-7.211842368473695,1.1233311744625726e-07,0.007811391496801766
-7.207841568313663,1.1363503259190048e-07,0.007835889255038673
