t,P,Marginal
-9.381876375275056,2.2914930903025407e-34,9.741307044029031e-21
-9.375875175035008,2.510459507842531e-34,1.0312230052433939e-20
-9.36987397479496,2.750195456130458e-34,1.0916101034888117e-20
-9.363872774554912,3.0126561792164585e-34,1.155479128094846e-20
-9.357871574314863,3.2999795764394354e-34,1.2230276620989676e-20
-9.351870374074815,3.614503132122022e-34,1.2944643167928977e-20
-9.345869173834767,3.958782401864448e-34,1.370009336883967e-20
-9.33986797359472,4.335611197387603e-34,1.4498952382882368e-20
-9.333866773354671,4.748043624712054e-34,1.5343674802837698e-20
-9.327865573114623,5.199418144447082e-34,1.623685173842358e-20
-9.321864372874575,5.693383838204193e-34,1.7181218280524834e-20
-9.315863172634527,6.23392908175441e-34,1.8179661366456164e-20
-9.30986197239448,6.825412843638853e-34,1.9235228067423266e-20
-9.303860772154431,7.472598847649657e-34,2.0351134320443713e-20
-9.297859571914383,8.180692859066129e-34,2.1530774128142098e-20
-9.291858371674335,8.95538337791538e-34,2.277772925104521e-20
-9.285857171434287,9.8028860479968e-34,2.409577941827596e-20
-9.27985597119424,1.0729992118150284e-33,2.5488913083882396e-20
-9.273854770954191,1.1744121322459405e-33,2.696133875744339e-20
-9.267853570714143,1.2853379578981225e-33,2.851749693906928e-20
-9.261852370474095,1.4066621942420897e-33,3.0162072690467094e-20
-9.255851170234047,1.53935212851801e-33,3.1900008875369834e-20
-9.249849969993999,1.6844643223683638e-33,3.373652010434153e-20
-9.243848769753951,1.8431527853133567e-33,3.5677107420768543e-20
-9.237847569513903,2.0166778904186293e-33,3.7727573766737006e-20
-9.231846369273855,2.206416098985578e-33,3.989404026948117e-20
-9.225845169033807,2.4138705670607013e-33,4.2182963391172124e-20
-9.219843968793759,2.640682713054431e-33,4.4601152987005994e-20
-9.213842768553711,2.8886448328281657e-33,4.71557913188508e-20
-9.207841568313663,3.159713856301034e-33,4.9854453074126276e-20
-9.201840368073615,3.456026347999944e-33,5.270512644212793e-20
-9.195839167833567,3.7799148630871914e-33,5.571623530267048e-20
-9.189837967593519,4.133925780313797e-33,5.889666258472345e-20
-9.18383676735347,4.520838744134137e-33,6.225577485564925e-20
-9.177835567113423,4.943687859954409e-33,6.580344820473905e-20
-9.171834366873375,5.405784799257017e-33,6.955009548798049e-20
-9.165833166633327,5.910743985234988e-33,7.350669500439244e-20
-9.159831966393279,6.462510044682836e-33,7.768482067783238e-20
-9.15383076615323,7.065387728329127e-33,8.209667382193122e-20
-9.147829565913183,7.724074519676652e-33,8.675511656974573e-20
-9.141828365673135,8.443696171863975e-33,9.167370705385095e-20
-9.135827165433087,9.229845433213286e-33,9.686673642693215e-20
-9.129825965193039,1.0088624245131622e-32,1.0234926781748922e-19
-9.12382476495299,1.1026689721046387e-32,1.0813717732004608e-19
-9.117823564712943,1.2051304242255741e-32,1.142471971242743e-19
-9.111822364472895,1.3170390036149243e-32,1.2069696089270601e-19
-9.105821164232847,1.4392588634409623e-32,1.2750505150223867e-19
-9.099819963992799,1.572732564376567e-32,1.34691051270434e-19
-9.09381876375275,1.7184881299871396e-32,1.4227559479370266e-19
-9.087817563512703,1.8776467316200514e-32,1.502804245308545e-19
-9.081816363272655,2.0514310584753527e-32,1.5872844927219992e-19
-9.075815163032606,2.2411744334186924e-32,1.676438056414236e-19
-9.069813962792558,2.4483307404026505e-32,1.7705192278483663e-19
-9.06381276255251,2.6744852351284543e-32,1.8697959041035937e-19
-9.057811562312462,2.921366316845934e-32,1.9745503034671866e-19
-9.051810362072414,3.1908583459985577e-32,2.0850797180187274e-19
-9.045809161832366,3.485015599819088e-32,2.2016973050862665e-19
-9.039807961592318,3.8060774660204324e-32,2.324732919547928e-19
-9.03380676135227,4.156484983460494e-32,2.454533989051015e-19
-9.027805561112222,4.5388988481488626e-32,2.591466434324037e-19
-9.021804360872174,4.956219013271563e-32,2.735915636865495e-19
-9.015803160632126,5.411606023107964e-32,2.8882874564070296e-19
-9.009801960392078,5.908504232877313e-32,3.04900930066784e-19
-9.00380076015203,6.450667079763641e-32,3.2185312500424654e-19
-8.997799559911982,7.042184584716531e-32,3.3973272399953062e-19
-8.991798359671934,7.687513280208243e-32,3.5858963040729886e-19
-8.985797159431886,8.391508776050363e-32,3.784763880590106e-19
-8.979795959191838,9.159461193749284e-32,3.9944831861953963e-19
-8.97379475895179,9.997133719833417e-32,4.2156366596843e-19
-8.967793558711742,1.0910804550249772e-31,4.448837479590484e-19
-8.961792358471694,1.1907312521449229e-31,4.694731159263721e-19
-8.955791158231646,1.299410674931568e-31,4.953997223324756e-19
-8.949789957991598,1.417930062481539e-31,5.227350969580055e-19
-8.94378875775155,1.5471730545334395e-31,5.515545320680838e-19
-8.937787557511502,1.68810197933344e-31,5.81937277002221e-19
-8.931786357271454,1.8417648009408964e-31,6.139667426599794e-19
-8.925785157031406,2.0093026745297575e-31,6.477307163773697e-19
-8.919783956791358,2.191958162417106e-31,6.833215877133289e-19
-8.91378275655131,2.3910841680814537e-31,7.208365856911778e-19
-8.907781556311262,2.608153650350402e-31,7.603780280667409e-19
-8.901780356071214,2.844770185272451e-31,8.020535832229022e-19
-8.895779155831166,3.1026794489763946e-31,8.459765453198049e-19
-8.889777955591118,3.3837817011019413e-31,8.92266123360783e-19
-8.88377675535107,3.6901453551984036e-31,9.410477448664628e-19
-8.877775555111022,4.024021729879158e-31,9.924533748834057e-19
-8.871774354870974,4.387861082536759e-31,1.0466218510892202e-18
-8.865773154630926,4.784330036119453e-31,1.1036992357933552e-18
-8.859771954390878,5.216330518901476e-31,1.1638391856718614e-18
-8.85377075415083,5.687020347408395e-31,1.2272033401153665e-18
-8.847769553910782,6.199835593751745e-31,1.2939617291124508e-18
-8.841768353670734,6.758514890656439e-31,1.3642932016356044e-18
-8.835767153430686,7.367125840508349e-31,1.4383858755441204e-18
-8.829765953190638,8.030093708892534e-31,1.5164376100677085e-18
-8.82376475295059,8.752232598426803e-31,1.5986565019864316e-18
-8.817763552710542,9.538779315319802e-31,1.6852614066768649e-18
-8.811762352470494,1.0395430159105124e-30,1.776482485251286e-18
-8.805761152230446,1.132838088553949e-30,1.8725617790763465e-18
-8.799759951990398,1.2344370113829727e-30,1.9737538130201726e-18
-8.79375875175035,1.3450726472306409e-30,2.0803262288423387e-18
-8.787757551510301,1.4655419801539198e-30,2.1925604502097923e-18
-8.781756351270253,1.5967116760849743e-30,2.3107523808937324e-18
-8.775755151030205,1.739524121339526e-30,2.4352131377777936e-18
-8.769753950790157,1.895003979665669e-30,2.5662698203868747e-18
-8.76375275055011,2.0642653119471564e-30,2.7042663187286773e-18
-8.757751550310061,2.248519306392279e-30,2.8495641613267213e-18
-8.751750350070013,2.449082671066677e-30,3.0025434054144496e-18
-8.745749149829965,2.6673867449913995e-30,3.1636035713551934e-18
-8.739747949589917,2.9049873887539637e-30,3.3331646234524993e-18
-8.73374674934987,3.163575720700017e-30,3.51166799941978e-18
-8.727745549109823,3.4449897703188266e-30,3.69957769088765e-18
-8.721744348869773,3.7512271264431256e-30,3.897381377442412e-18
-8.715743148629727,4.08445866438672e-30,4.105591616807668e-18
-8.709741948389677,4.447043443194233e-30,4.324747093910498e-18
-8.703740748149631,4.841544871797655e-30,4.555413931699726e-18
-8.697739547909581,5.27074825114752e-30,4.798187066729128e-18
-8.691738347669535,5.737679808318766e-30,5.053691692655066e-18
-8.685737147429485,6.245627348291222e-30,5.322584774958085e-18
-8.679735947189439,6.798162659574942e-30,5.6055566403477814e-18
-8.673734746949389,7.399165821219753e-30,5.90333264448594e-18
-8.667733546709343,8.052851571018679e-30,6.216674921827163e-18
-8.661732346469293,8.763797908037392e-30,6.546384221569075e-18
-8.655731146229247,9.536977116978157e-30,6.8933018338842405e-18
-8.649729945989197,1.0377789417494452e-29,7.25831161081763e-18
-8.64372874574915,1.1292099458412196e-29,7.642342086430846e-18
-8.637727545509101,1.2286275895094056e-29,8.046368701006678e-18
-8.631726345269055,1.3367234307903896e-29,8.471416134343919e-18
-8.625725145029007,1.4542483741134022e-29,8.918560753427255e-18
-8.619723944788959,1.5820177164849518e-29,9.388933179995271e-18
-8.61372274454891,1.7209166187153076e-29,9.883720983805499e-18
-8.607721544308863,1.87190603714231e-29,1.0404171507664204e-17
-8.601720344068815,2.0360291542370107e-29,1.0951594830581758e-17
-8.595719143828767,2.2144183496430955e-29,1.1527366875716687e-17
-8.589717943588719,2.4083027566285592e-29,1.2132932670089247e-17
-8.58371674334867,2.619016452634207e-29,1.2769809763377838e-17
-8.577715543108622,2.848007336611949e-29,1.3439591813459869e-17
-8.571714342868574,3.096846750180859e-29,1.414395234672326e-17
-8.565713142628526,3.367239904316956e-29,1.4884648701556606e-17
-8.559711942388478,3.661037178362081e-29,1.5663526163825785e-17
-8.55371074214843,3.9802463636187203e-29,1.648252230356343e-17
-8.547709541908382,4.327045929724441e-29,1.73436715225359e-17
-8.541708341668334,4.7037993984073783e-29,1.8249109822811395e-17
-8.535707141428286,5.113070916151737e-29,1.9201079806933248e-17
-8.529705941188238,5.557642124791094e-29,2.02019359208055e-17
-8.52370474094819,6.040530437142532e-29,2.125414995092462e-17
-8.517703540708142,6.5650088335448e-29,2.236031678814254e-17
-8.511702340468094,7.134627304621239e-29,2.3523160470723563e-17
-8.505701140228046,7.753236075809656e-29,2.4745540520062056e-17
-8.499699939987998,8.42501076024781e-29,2.6030458583060594e-17
-8.49369873974795,9.15447959854044e-29,2.7381065395830588e-17
-8.487697539507902,9.946552956833008e-29,2.8800668084070954e-17
-8.481696339267854,1.0806555268555062e-28,3.029273781620624e-17
-8.475695139027806,1.174025962025531e-28,3.1860917826125633e-17
-8.469693938787758,1.2753925198220077e-28,3.350903182315975e-17
-8.46369273854771,1.385433783014326e-28,3.5241092807764925e-17
-8.457691538307662,1.5048853875102987e-28,3.7061312312256333e-17
-8.451690338067614,1.6345447735609773e-28,3.897411008684382e-17
-8.445689137827566,1.7752763287644038e-28,4.098412425217952e-17
-8.439687937587518,1.9280169548527391e-28,4.3096221940625976e-17
-8.43368673734747,2.09378209283128e-28,4.531551044950006e-17
-8.427685537107422,2.2736722438284857e-28,4.7647348930643377e-17
-8.421684336867374,2.4688800260296277e-28,5.009736064181624e-17
-8.415683136627326,2.680697811320648e-28,5.267144578661238e-17
-8.409681936387278,2.9105259887822457e-28,5.5375794970847564e-17
-8.40368073614723,3.1598819059675637e-28,5.82169033046897e-17
-8.397679535907182,3.430409542992189e-28,6.120158518117411e-17
-8.391678335667134,3.7238899788862525e-28,6.433698976318733e-17
-8.385677135427086,4.042252714430883e-28,6.763061721251015e-17
-8.379675935187038,4.387587920852722e-28,7.109033569608744e-17
-8.37367473494699,4.762159689310401e-28,7.472439920634354e-17
-8.367673534706942,5.168420362107923e-28,7.854146623408872e-17
-8.361672334466894,5.609026033046311e-28,8.255061933437091e-17
-8.355671134226846,6.086853311313909e-28,8.676138562751803e-17
-8.349669933986798,6.605017450857539e-28,9.118375827959677e-17
-8.34366873374675,7.166891955314445e-28,9.582821900858494e-17
-8.337667533506702,7.7761297773652795e-28,1.0070576166472348e-16
-8.331666333266654,8.436686240841386e-28,1.0582791693578197e-16
-8.325665133026606,9.152843824139345e-28,1.1120677823034678e-16
-8.319663932786558,9.92923895452045e-28,1.168550287947243e-16
-8.31366273254651,1.0770890974765075e-27,1.2278597012165232e-16
-8.307661532306462,1.1683233456479266e-27,1.2901355171173173e-16
-8.301660332066414,1.26721480481862e-27,1.3555240225133784e-16
-8.295659131826365,1.3744001061256455e-27,1.424178622737483e-16
-8.289657931586317,1.4905683012822794e-27,1.4962601837334099e-16
-8.28365673134627,1.6164651362178113e-27,1.5719373904597528e-16
-8.277655531106221,1.7528976695866954e-27,1.6513871223208222e-16
-8.271654330866173,1.900739263685687e-27,1.7347948464255751e-16
-8.265653130626125,2.060934977492911e-27,1.8223550295128612e-16
-8.259651930386077,2.234507393888042e-27,1.9142715694203435e-16
-8.25365073014603,2.4225629156410666e-27,2.0107582470153247e-16
-8.247649529905981,2.626298567482536e-27,2.1120391995484828e-16
-8.241648329665933,2.8470093445060174e-27,2.2183494164362497e-16
-8.235647129425885,3.0860961503199998e-27,2.3299352585243843e-16
-8.229645929185837,3.345074371779323e-27,2.4470550019342535e-16
-8.22364472894579,3.62558314080433e-27,2.56997940764456e-16
-8.217643528705741,3.929395337759655e-27,2.6989923180148447e-16
-8.211642328465693,4.258428395135881e-27,2.8343912815131644e-16
-8.205641128225645,4.614755964879728e-27,2.97648820696896e-16
-8.199639927985597,5.000620517677402e-27,3.125610048733518e-16
-8.19363872774555,5.418446947838532e-27,3.28209952419455e-16
-8.187637527505501,5.870857263184059e-27,3.446315865158591e-16
-8.181636327265453,6.36068644554218e-27,3.6186356046850846e-16
-8.175635127025405,6.890999574135851e-27,3.799453401029498e-16
-8.169633926785357,7.465110311340068e-27,3.9891829004296146e-16
-8.163632726545309,8.086600858036267e-27,4.1882576405495136e-16
-8.157631526305261,8.75934349413722e-27,4.3971319964797715e-16
-8.151630326065213,9.487523828843816e-27,4.616282171280348e-16
-8.145629125825165,1.0275665894874307e-26,4.846207233144527e-16
-8.139627925585117,1.1128659231329103e-26,5.08743020135847e-16
-8.133626725345069,1.2051788111076788e-26,5.340499183331471e-16
-8.127625525105021,1.305076308063004e-26,5.605988565077224e-16
-8.121624324864973,1.4131754993489055e-26,5.884500257636354e-16
-8.115623124624925,1.5301431731934795e-26,6.176665002045563e-16
-8.109621924384877,1.6566997827330356e-26,6.483143735578985e-16
-8.103620724144829,1.7936237205216784e-26,6.804629022113204e-16
-8.09761952390478,1.9417559298956997e-26,7.141846549598911e-16
-8.091618323664733,2.1020048794481274e-26,7.495556697759806e-16
-8.085617123424685,2.275351928892079e-26,7.86655617928316e-16
-8.079615923184637,2.4628571167689597e-26,8.25567975791696e-16
-8.073614722944589,2.6656654028006394e-26,8.663802047045811e-16
-8.06761352270454,2.885013400205989e-26,9.091839392482333e-16
-8.061612322464493,3.12223663601493e-26,9.5407518433827e-16
-8.055611122224445,3.378777380331848e-26,1.0011545215374896e-15
-8.049609921984397,3.656193088640242e-26,1.0505273250176257e-15
-8.043608721744349,3.956165504618448e-26,1.1023039876173478e-15
-8.0376075215043,4.2805104745699864e-26,1.1566001574643812e-15
-8.031606321264253,4.6311885284806355e-26,1.2135369856511159e-15
-8.025605121024205,5.0103162869182936e-26,1.273241385475534e-15
-8.019603920784157,5.420178757513122e-26,1.3358463037827857e-15
-8.013602720544108,5.863242589618003e-26,1.4014910049672937e-15
-8.00760152030406,6.342170360978422e-26,1.4703213682209474e-15
-8.001600320064012,6.859835975863863e-26,1.5424901986397805e-15
-7.995599119823964,7.41934126015883e-26,1.6181575528295882e-15
-7.989597919583916,8.024033845412321e-26,1.6974910796802687e-15
-7.983596719343868,8.677526440833549e-26,1.780666377009328e-15
-7.97759551910382,9.383717599735303e-26,1.8678673648070464e-15
-7.971594318863772,1.0146814095003392e-25,1.959286675849287e-15
-7.965593118623724,1.0971355026852795e-25,2.0551260644789635e-15
-7.959591918383676,1.1862237795463381e-25,2.1555968343937615e-15
-7.953590718143628,1.2824746081118265e-25,2.2609202863159766e-15
-7.94758951790358,1.3864579985247568e-25,2.3713281864603083e-15
-7.941588317663532,1.4987888497365148e-25,2.487063256757235e-15
-7.935587117423484,1.620130446533463e-25,2.6083796878332646e-15
-7.929585917183436,1.7511982259777953e-25,2.7355436757950124e-15
-7.923584716943388,1.8927638337812542e-25,2.8688339839117334e-15
-7.91758351670334,2.0456594926745692e-25,3.0085425303408058e-15
-7.911582316463293,2.210782706494485e-25,3.1549750030927232e-15
-7.905581116223245,2.389101325492689e-25,3.3084515034867424e-15
-7.899579915983197,2.581659000284967e-25,3.469307219404759e-15
-7.893578715743149,2.7895810539162387e-25,3.63789312971119e-15
-7.887577515503101,3.014080803725125e-25,3.8145767412679846e-15
-7.881576315263053,3.256466367064497e-25,3.999742860039248e-15
-7.875575115023005,3.5181479874820554e-25,4.193794397847603e-15
-7.869573914782957,3.8006459207009783e-25,4.397153216415298e-15
-7.863572714542909,4.105598922678656e-25,4.610261010397084e-15
-7.857571514302861,4.434773385176151e-25,4.8335802311892274e-15
-7.851570314062813,4.79007316765814e-25,5.067595053379794e-15
-7.845569113822765,5.173550177979571e-25,5.312812385789789e-15
-7.839567913582717,5.587415758219251e-25,5.5697629291428635e-15
-7.833566713342669,6.034052936211452e-25,5.83900228249347e-15
-7.827565513102621,6.516029607825267e-25,6.121112100639512e-15
-7.821564312862573,7.036112719870111e-25,6.4167013048461036e-15
-7.815563112622525,7.597283528688308e-25,6.726407349312003e-15
-7.809561912382477,8.202754015057902e-25,7.050897545919986e-15
-7.803560712142429,8.85598454199787e-25,7.390870449926944e-15
-7.797559511902381,9.560702848473378e-25,7.747057309369141e-15
-7.791558311662333,1.0320924478872053e-24,8.120223581083032e-15
-7.785557111422285,1.1140974755497032e-24,8.511170516372515e-15
-7.7795559111822365,1.2025512409235122e-24,8.9207368194898e-15
-7.7735547109421885,1.2979554992047299e-24,9.349800382239425e-15
-7.7675535107021405,1.400850620403542e-24,9.799280098163537e-15
-7.7615523104620925,1.511818527760793e-24,1.0270137759921815e-14
-7.7555511102220445,1.6314858571745784e-24,1.0763380043641494e-14
-7.749549909981996,1.7605273540608964e-24,1.1280060584182139e-14
-7.743548709741948,1.899669525277789e-24,1.1821282145436594e-14
-7.7375475095019,2.0496945650351613e-24,1.238819888997402e-14
-7.731546309261852,2.211444575098756e-24,1.2982018752523569e-14
-7.725545109021804,2.3858261010833624e-24,1.3604005921998407e-14
-7.719543908781756,2.5738150082242952e-24,1.4255483436969767e-14
-7.713542708541708,2.7764617217252513e-24,1.4937835899719938e-14
-7.70754150830166,2.9948968586129634e-24,1.5652512314231957e-14
-7.701540308061612,3.230337279993419e-24,1.640102905371271e-14
-7.695539107821564,3.484092594710192e-24,1.7184972963495477e-14
-7.689537907581517,3.757572147662631e-24,1.800600460542818e-14
-7.683536707341469,4.0522925284613895e-24,1.8865861650126232e-14
-7.677535507101421,4.369885638691075e-24,1.976636242374984e-14
-7.671534306861373,4.712107358830417e-24,2.0709409616265952e-14
-7.665533106621325,5.080846858857271e-24,2.169699415845972e-14
-7.659531906381277,5.478136599758249e-24,2.2731199275285344e-14
-7.653530706141229,5.906163076582406e-24,2.381420472348177e-14
-7.647529505901181,6.3672783573427956e-24,2.4948291221730043e-14
-7.641528305661133,6.864012475995757e-24,2.6135845081995518e-14
-7.635527105421085,7.39908674193386e-24,2.7379363051080508e-14
-7.629525905181037,7.97542803293434e-24,2.868145737181199e-14
-7.623524704940989,8.596184143331607e-24,3.004486107370528e-14
-7.617523504700941,9.264740264352609e-24,3.147243350337884e-14
-7.611522304460893,9.984736679091392e-24,3.296716610544894e-14
-7.605521104220845,1.0760087760530207e-23,3.4532188465105135e-14
-7.599519903980797,1.1595002367366142e-23,3.617077462406141e-14
-7.593518703740749,1.24940057392042e-23,3.788634968209194e-14
-7.587517503500701,1.3461962999961383e-23,3.96824966968974e-14
-7.581516303260653,1.45041043861253e-23,4.15629638956078e-14
-7.575515103020605,1.5626052324861064e-23,4.3531672211811665e-14
-7.569513902780557,1.6833850495900277e-23,4.559272316261071e-14
-7.563512702540509,1.813399502071652e-23,4.775040708083458e-14
-7.557511502300461,1.9533467932737337e-23,5.000921171821287e-14
-7.551510302060413,2.1039773093309545e-23,5.237383123599283e-14
-7.545509101820365,2.2660974729873298e-23,5.484917560021175e-14
-7.539507901580317,2.44057387853642e-23,5.7440380399585e-14
-7.533506701340269,2.6283377281308767e-23,6.015281710475407e-14
-7.5275055011002205,2.8303895911468147e-23,6.29921037884567e-14
-7.5215043008601725,3.047804509828334e-23,6.596411632703278e-14
-7.5155031006201245,3.281737476085173e-23,6.907500010456894e-14
-7.5095019003800765,3.533429306079428e-23,7.233118224191055e-14
-7.5035007001400285,3.804212941123466e-23,7.573938437373599e-14
-7.49749949989998,4.0955202054290757e-23,7.930663599789472e-14
-7.491498299659932,4.4088890534065873e-23,8.304028842226054e-14
-7.485497099419884,4.745971341521918e-23,8.694802933544545e-14
-7.479495899179836,5.1085411621894605e-23,9.103789802885995e-14
-7.473494698939788,5.498503779820615e-23,9.531830129879488e-14
-7.46749349869974,5.917905211973242e-23,9.979803005843824e-14
-7.461492298459692,6.368942501569023e-23,1.044862766910328e-13
-7.455491098219644,6.853974729377083e-23,1.0939265317672525e-13
-7.449489897979596,7.375534819417534e-23,1.1452721002706114e-13
-7.443488697739548,7.936342193633235e-23,1.1990045606254076e-13
-7.4374874974995,8.539316336128272e-23,1.2552337907017503e-13
-7.431486297259452,9.187591331494895e-23,1.3140746737956682e-13
-7.425485097019404,9.884531446265553e-23,1.3756473239769758e-13
-7.419483896779356,1.0633747827352955e-22,1.4400773214432132e-13
-7.413482696539308,1.1439116396500133e-22,1.5074959583166399e-13
-7.40748149629926,1.230479702527662e-22,1.5780404953399582e-13
-7.401480296059212,1.3235254081050439e-22,1.651854429945926e-13
-7.395479095819164,1.4235278440664115e-22,1.7290877761963164e-13
-7.389477895579116,1.531001107527401e-22,1.8098973571068193e-13
-7.383476695339068,1.6464968317004905e-22,1.8944471098965e-13
-7.37747549509902,1.7706068925757508e-22,1.9829084047233723e-13
