t,P,Marginal
-6.0,0.0024787521766663585,0.0026164606309256005
-5.977955911823647,0.0025340007228477836,0.0026747785407837715
-5.955911823647295,0.002590480695826891,0.002734396290039496
-5.933867735470942,0.0026482195426961908,0.002795342850623757
-5.9118236472945895,0.0027072453223124385,0.002857647840218685
-5.889779559118237,0.002767586718932161,0.0029213415366506146
-5.867735470941883,0.0028292730561511035,0.0029864548926039425
-5.845691382765531,0.0028923343111543565,0.0030530195506629316
-5.823647294589178,0.0029568011292841305,0.0031210678586888045
-5.801603206412826,0.0030227048389322017,0.003190632885539546
-5.779559118236473,0.0030900774667643066,0.003261748437140101
-5.75751503006012,0.003158951753283869,0.003334449072910751
-5.735470941883768,0.003229361168742625,0.00340877012256166
-5.713426853707415,0.003301339929405875,0.003484747703261757
-5.6913827655310625,0.0033749230141802726,0.0035624187371902875
-5.669338677354709,0.003450146181612229,0.0036418209694795752
-5.647294589178356,0.0035270459872651797,0.0037229929865576893
-5.625250501002004,0.003605659801484195,0.0038059742348999837
-5.603206412825651,0.0036860258275565228,0.0038908050401985517
-5.5811623246492985,0.003768183120276913,0.003977526626958963
-5.559118236472946,0.003852171604926747,0.004066181138533788
-5.537074148296593,0.003938032096676187,0.004156811657602642
-5.515030060120241,0.004025806320418779,0.004249462227108711
-5.492985971943888,0.00411553693104814,0.004344177871661925
-5.470941883767535,0.004207267534186598,0.004441004619419187
-5.448897795591183,0.004301042707375849,0.004539989524452285
-5.426853707414829,0.0043969080217399195,0.0046411806896143595
-5.404809619238477,0.004494910064130974,0.004744627289916029
-5.382765531062124,0.00459509645976875,0.0048503795964225695
-5.3607214428857715,0.004697515895384563,0.004958489000683705
-5.338677354709419,0.0048022181428811934,0.005069008039707926
-5.316633266533066,0.004909254083520111,0.00518199042149345
-5.294589178356714,0.0050186757326478116,0.005297491051128245
-5.272545090180361,0.0051305362649732705,0.005415566057471785
-5.2505010020040075,0.005244890040408811,0.005536272820431523
-5.228456913827655,0.005361792630486911,0.005659669998847294
-5.206412825651302,0.005481300845365849,0.0057858175589972855
-5.18436873747495,0.005603472761437247,0.005914776803739317
-5.162324649298597,0.005728367749548959,0.006046610402301679
-5.140280561122244,0.0058560465038570144,0.006181382420737959
-5.118236472945892,0.005986571071320648,0.006319158353060684
-5.096192384769539,0.00612000488185473,0.006460005153068881
-5.074148296593187,0.006256412779154262,0.006603991266885055
-5.052104208416834,0.00639586105220592,0.00675118666621736
-5.030060120240481,0.0065384174675019455,0.0069016628823631646
-5.008016032064128,0.00668415130197206,0.007055493040970509
-4.985971943887775,0.0068331333766493635,0.007212751897574328
-4.963927855711423,0.006985436091086663,0.007373515873924811
-4.94188376753507,0.007141133458539843,0.007537863095125391
-4.919839679358717,0.007300301141935473,0.007705873427598555
