t,P,Marginal
-10.0,5.467653055138056e-150,0.00971111935530679
-9.993998799759952,1.9568900840461254e-150,0.00972423690585482
-9.987997599519904,3.216251954951795e-150,0.009737364284856038
-9.981996399279856,1.4999400767285584e-149,0.009750501484289298
-9.975995199039808,6.396085398079749e-149,0.009763648496098735
-9.96999399879976,1.997935865933619e-149,0.009776805312193755
-9.963992798559712,3.826822014218022e-149,0.009789971924449003
-9.957991598319664,5.944456881116037e-149,0.009803148324704355
-9.951990398079616,6.962519750656506e-150,0.009816334504764882
-9.945989197839568,7.013137533135467e-151,0.009829530456400847
-9.93998799759952,1.1396524298683858e-149,0.009842736171347668
-9.933986797359472,2.95257175470856e-149,0.009855951641305911
-9.927985597119424,4.774214018650962e-149,0.009869176857941264
-9.921984396879376,2.2755923639497047e-149,0.009882411812884519
-9.915983196639328,3.858604924486216e-149,0.009895656497731551
-9.90998199639928,2.7529600493638665e-149,0.009908910904043298
-9.903980796159232,9.184700908146042e-150,0.009922175023345747
-9.897979595919184,1.6894655340656752e-150,0.009935448847129907
-9.891978395679136,1.0192676295928713e-149,0.009948732366851792
-9.885977195439088,2.6801948720257757e-149,0.009962025573932406
-9.87997599519904,3.4953055701603404e-149,0.00997532845975772
-9.873974794958992,1.0684373954479792e-149,0.009988641015678654
-9.867973594718944,3.8267377189897995e-149,0.010001963233011057
-9.861972394478896,2.5794996261446994e-149,0.010015295103035695
-9.855971194238847,4.867157215891995e-150,0.010028636616998222
-9.8499699939988,1.0177768430577163e-150,0.010041987766109166
-9.843968793758751,3.0549304038192e-149,0.010055348541543918
-9.837967593518703,3.2134062384716763e-149,0.010068718934442703
-9.831966393278655,4.784831127578433e-149,0.010082098935910565
-9.825965193038607,6.344429243179689e-150,0.010095488537017357
-9.81996399279856,5.431625020495647e-149,0.010108887728797708
-9.813962792558511,1.2796984918738735e-149,0.010122296502251021
-9.807961592318463,8.059412713623558e-150,0.010135714848341444
-9.801960392078415,2.3114086059701602e-150,0.01014914275799786
-9.795959191838367,2.571972743560619e-149,0.010162580222113866
-9.78995799159832,4.42193065684679e-149,0.010176027231547756
-9.783956791358271,2.9189548615698177e-149,0.010189483777122503
-9.777955591118223,2.383507249221212e-149,0.010202949849625744
-9.771954390878175,4.705431997128767e-149,0.010216425439809764
-9.765953190638127,6.473098916369409e-150,0.010229910538391477
-9.75995199039808,1.9952629526270874e-150,0.010243405136052411
-9.753950790158031,3.953253456416122e-150,0.01025690922343869
-9.747949589917983,3.5322691439895097e-149,0.010270422791161016
-9.741948389677935,4.545786018591032e-149,0.01028394582979466
-9.735947189437887,2.261992593045425e-149,0.010297478329879435
-9.729945989197839,3.915136780090153e-149,0.010311020281919691
-9.723944788957791,5.923441782534305e-149,0.010324571676384293
-9.717943588717743,8.5178718903952e-150,0.010338132503706608
-9.711942388477695,6.728735245461862e-151,0.01035170275428448
-9.705941188237647,5.226633082187905e-150,0.010365282418480231
-9.699939987997599,5.452315080206521e-149,0.010378871486620634
-9.693938787757551,5.21723832538108e-149,0.010392469948996898
-9.687937587517503,1.2888566250430645e-149,0.01040607779586466
-9.681936387277455,4.496635701599434e-149,0.010419695017443963
-9.675935187037407,6.509933598648215e-149,0.010433321603919243
-9.669933986797359,7.989872717481555e-150,0.010446957545439315
-9.66393278655731,2.0390565889269745e-150,0.010460602832117359
-9.657931586317263,2.52756137075499e-149,0.010474257454030904
-9.651930386077215,3.5905713670841057e-149,0.010487921401221817
-9.645929185837167,4.442774266614428e-149,0.010501594663696281
-9.639927985597119,7.472868248299897e-150,0.01051527723142479
-9.63392678535707,4.412275327036384e-149,0.01052896909434213
-9.627925585117023,3.1990188353307818e-149,0.010542670242347365
-9.621924384876975,1.4698159064862066e-149,0.010556380665303825
-9.615923184636927,7.39794924881197e-150,0.01057010035303909
-9.609921984396879,1.5225075735297948e-149,0.010583829295344982
-9.60392078415683,3.7175957827206937e-149,0.010597567481977545
-9.597919583916783,1.363059259331645e-149,0.010611314902657034
-9.591918383676735,9.080898451487301e-150,0.010625071547067905
-9.585917183436687,3.70310073816043e-149,0.010638837404858797
-9.579915983196639,2.515106043988627e-149,0.010652612465642522
-9.573914782956592,2.0264567745460326e-149,0.01066639671899605
-9.567913582716542,6.828618906737802e-150,0.010680190154460511
-9.561912382476496,5.360315095724016e-149,0.010693992761541144
-9.555911182236446,4.168515473060756e-149,0.010707804529707342
-9.5499099819964,1.2867164455013007e-149,0.010721625448392577
-9.543908781756352,1.2010953611999235e-149,0.010735455506994444
-9.537907581516304,3.1613501762837515e-149,0.010749294694874614
-9.531906381276256,4.631020628407264e-149,0.01076314300135883
-9.525905181036208,1.2182832058040116e-149,0.010777000415736902
-9.51990398079616,2.398652430203522e-149,0.01079086692726269
-9.513902780556112,6.079708324086831e-149,0.010804742525154093
-9.507901580316064,1.3822497079607656e-149,0.010818627198593037
-9.501900380076016,6.355604677935727e-150,0.01083252093672547
