P_max,OmegaA,OmegaB,t_max,Mu,Gamma_e,Delta1,Delta2,number_of_fails,ComputTime
0.0004799619229551,0.1221597993474405,3.625928884225817,85.1244006879453,85.18514830540838,0.01,9.1,-9.1,0.0,103535.02104687692
1.1133060255728524e-30,3.789299152744242,0.2494170864408365,57.62665327878349,66.98262000877503,0.01,9.2,-9.2,0.0,48.00183606147766
0.0,1.5715662539453414,4.765328598058406,73.8461510172627,92.03667720801025,0.01,9.3,-9.3,0.0,12.11364221572876
1.0658829982380098e-30,0.8863252764557101,0.2861583969419372,115.97328339890409,102.77483593972528,0.01,9.4,-9.4,0.0,35.9297091960907
0.0,1.119211944064292,3.799777566982942,133.23936107768134,95.66815294997608,0.01,9.5,-9.5,0.0,12.215886354446411
0.0021762576061022,0.7009707388442696,2.516734614453244,63.652663922401096,63.66829898873448,0.01,9.6,-9.6,0.0,80990.18975830078
0.0001224721439352,0.1246930431810544,3.4288536144561066,81.89110791558133,81.28093690313884,0.01,9.7,-9.7,0.0,58514.01180863381
1.1133099167497872e-30,3.76827938985517,0.2488827366786493,57.2799492561554,67.24628035833955,0.01,9.8,-9.8,0.0,55.96261811256409
0.0,1.5715662539453414,4.765328598058406,73.8461510172627,92.03667720801025,0.01,9.9,-9.9,0.0,12.880150079727173
1.065790379124832e-30,0.8204528599348407,0.2866273012129589,115.07258369104788,108.90061287917014,0.01,10.0,-10.0,0.0,34.618438482284546
8.446617357797743e-31,1.0166730115854967,3.486732288439982,96.34951877959844,67.73026706832019,0.0158489319246111,0.0,-0.0,0.0,29.56470537185669
0.1580362365800352,0.2040360414193346,1.4827501436053776,12.35039509090526,11.352414971958492,0.0158489319246111,0.1,-0.1,0.0,4351.724148511887
0.0852165772075112,0.4043806455633542,1.5577824339827422,7.3405862582412675,6.383880700691213,0.0158489319246111,0.2,-0.2,0.0,15114.124718666077
4.5843653648850345e-21,1.5660280123076114,2.6225078066402085,62.402940612879085,33.633285871552005,0.0158489319246111,0.3,-0.3,0.0,189.48784589767456
0.0423554367047573,0.8111567721796396,1.7764558810803748,4.635784187972737,3.7719428669635,0.0158489319246111,0.4,-0.4,1.0,34339.62065124512
0.0114743387486267,0.8614184974522426,1.9383219342828464,69.05548614696798,68.23795906719722,0.0158489319246111,0.5,-0.5,1.0,26243.056380033493
9.648797699373471e-11,5.323159808716893,0.5605724409322821,31.03202981526881,13.362046136857916,0.0158489319246111,0.6000000000000001,-0.6000000000000001,1.0,59156.91406345368
0.0139626916994994,1.3915589771165182,1.3915830003271383,1.2558376749143552,0.0,0.0158489319246111,0.7000000000000001,-0.7000000000000001,0.0,25431.00219655037
0.0039388082832243,0.9096993890337486,2.146170410628124,68.74116034276801,68.04605676980779,0.0158489319246111,0.8,-0.8,2.0,44448.90951251984
1.834149059298161e-23,3.56020754343929,0.2584842722623448,36.52271108656512,42.88899935321547,0.0158489319246111,0.9,-0.9,0.0,133.87046003341675
0.0096384813435347,1.9563212609534093,2.638068862932544,27.349789476859545,26.703660503035664,0.0158489319246111,1.0,-1.0,0.0,83249.67854142189
0.0001803943396487,0.8975159096759106,0.2854996491870618,68.79450938190777,67.85940745021153,0.0158489319246111,1.1,-1.1,0.0,47873.58732843399
4.35876901483701e-05,0.0091521453501608,2.5135058468258755,87.85750673023074,83.22392139041274,0.0158489319246111,1.2000000000000002,-1.2000000000000002,0.0,54721.60456395149
5.326558629674839e-05,0.0194541780156779,4.701211899441542,58.4340931471624,44.05569972717467,0.0158489319246111,1.3,-1.3,1.0,48575.5500125885
0.0008084610662737,0.0187379851027152,4.491084708061146,57.98578841515807,57.48804318797528,0.0158489319246111,1.4,-1.4,0.0,63259.501950740814
6.979075689701799e-21,1.5610070743226856,2.623534340861398,62.36015128863358,33.89032883214817,0.0158489319246111,1.5,-1.5,0.0,174.9385747909546
0.0073622668311243,3.221209067512107,3.716921357747816,1.915208980861869,1.4189516756257197,0.0158489319246111,1.6,-1.6,0.0,16174.531391859056
1.7485273982598508e-06,0.9087688773293324,0.2828073519567698,68.13433889449846,67.45163959380699,0.0158489319246111,1.7000000000000002,-1.7000000000000002,0.0,42180.38463115692
1.1062033234512144e-05,0.0126234871239005,2.5308439704922936,89.97878497413537,81.85919366692113,0.0158489319246111,1.8,-1.8,0.0,56286.56464862824
0.0056817063978469,3.821042390557727,4.261375739193599,1.6798738776487,1.2340866080229025,0.0158489319246111,1.9,-1.9,0.0,59173.17837572098
0.0035395075865406,0.0323739161952472,5.326288421943985,49.25394793027219,49.03684848532988,0.0158489319246111,2.0,-2.0,0.0,76672.07992482185
4.596565258851459e-21,1.5008210816380636,2.638722320911812,63.003162977969424,35.14106360563031,0.0158489319246111,2.1,-2.1,0.0,142.63601231575012
0.0045226902351948,4.420922164973427,4.811837801262126,1.497777461172967,1.092953565948286,0.0158489319246111,2.2,-2.2,0.0,53734.00121879578
2.4685881781450373e-07,1.6951289395182283,4.024683387663678,41.27150302235407,33.75416056831713,0.0158489319246111,2.3000000000000003,-2.3000000000000003,1.0,63452.3407869339
2.9526932835133043e-22,0.7659256314196552,2.461013945466357,80.92492556752656,73.91189360118423,0.0158489319246111,2.4000000000000004,-2.4000000000000004,0.0,63.92700457572937
8.133330975779236e-07,0.0804080721942724,1.926326864792938,56.15244084090866,55.67835763848007,0.0158489319246111,2.5,-2.5,1.0,60231.15361833573
0.0078277986342074,0.0731764839244532,3.519087969948008,59.34790758244853,59.24972415609528,0.0158489319246111,2.6,-2.6,0.0,148828.31428289413
