t,P,Marginal
-9.201840368073615,3.119547333999022e-239,4.5423086400710334e-136
-9.195839167833567,5.035436427170346e-239,6.813187209746088e-136
-9.189837967593519,8.022266958839277e-239,1.0216664611305627e-135
-9.18383676735347,1.273430979931728e-238,1.5316272449003672e-135
-9.177835567113423,1.997535661177295e-238,2.2955257098807372e-135
-9.171834366873375,3.1314609913402694e-238,3.4395083738333574e-135
-9.165833166633327,4.883967727576974e-238,5.15223558234686e-135
-9.159831966393279,7.595860053454182e-238,7.715786208607592e-135
-9.15383076615323,1.1726008762274221e-237,1.1551803421737786e-134
-9.147829565913183,1.8091620650702406e-237,1.7290379490872547e-134
-9.141828365673135,2.770517869615049e-237,2.5872857217451613e-134
-9.135827165433087,4.2172561312597913e-237,3.870520653094562e-134
-9.129825965193039,6.440061524163287e-237,5.788679666948375e-134
-9.12382476495299,9.538859694207344e-237,8.655153529384844e-134
-9.117823564712943,1.4435290256283748e-236,1.293764306072978e-133
-9.111822364472895,5.365345618235356e-237,1.9333954157825577e-133
-9.105821164232847,8.573692926400218e-237,2.888493097066351e-133
-9.099819963992799,1.373408521779423e-236,4.314267937178568e-133
-9.09381876375275,2.1718239619615295e-236,6.442108315142235e-133
-9.087817563512703,3.4024354466362236e-236,9.616876998689175e-133
-9.081816363272655,5.3286415140497095e-236,1.4352423132787204e-132
-9.075815163032606,8.277713776419066e-236,2.141418385453447e-132
-9.069813962792558,1.2829217893785228e-235,3.194206238697988e-132
-9.06381276255251,1.980228122463145e-235,4.763317264474043e-132
-9.057811562312462,3.0313041409448758e-235,7.101354498922974e-132
-9.051810362072414,2.0219498683156042e-235,1.0584199221568973e-131
-9.045809161832366,3.203513327321028e-235,1.5771025966146023e-131
-9.039807961592318,5.0669571008025864e-235,2.3493461823693006e-131
-9.03380676135227,7.913822753549937e-235,3.498800766929419e-131
-9.027805561112222,9.514401844722697e-235,5.20926604349984e-131
-9.021804360872174,1.495823057341071e-234,7.753878480444268e-131
-9.015803160632126,2.5931574870304465e-236,1.1538426030958973e-130
-9.009801960392078,7.968815009521667e-236,1.716561142888311e-130
-9.00380076015203,1.9469414810964114e-235,2.553037014888965e-130
-8.997799559911982,4.240184113075323e-235,3.796121221394357e-130
-8.991798359671934,8.510199650744277e-235,5.642975435822225e-130
-8.985797159431886,1.6281517346966732e-234,8.386125813634847e-130
-8.979795959191838,2.949897730653029e-234,1.2459474160987253e-129
-8.97379475895179,5.257644735566393e-234,1.8506452628968834e-129
-8.967793558711742,5.56147640809188e-234,2.748095189125959e-129
-8.961792358471694,9.914120225560652e-234,4.0796742693913854e-129
-8.955791158231646,1.7188426809419507e-233,6.054863158049824e-129
-8.949789957991598,2.938102295480229e-233,8.983970156749093e-129
